代號,名稱,年月,股本--金融機構,資產--金融機構,權益--金融機構,稅前損益--金融機構,授信總額--金融機構,存款--金融機構,放款--金融機構,權益比率--金融機構,資產報酬率(稅前)--金融機構,存放比率--金融機構,催收款--金融機構,逾期放款--金融機構,甲類逾期放款--金融機構,乙類逾期放款--金融機構,放款(含催收款)--金融機構,逾放比率--金融機構,備抵呆帳--金融機構
5849,永豐銀行,2011/09,"52,574","1,199,002","71,559","4,186","753,544","964,232","716,771",5.97,0.35,74.34,"2,905","3,170","3,036",135,"719,676",0.44,"5,469"
5849,永豐銀行,2011/12,"52,574","1,204,284","70,745","2,611","750,668","974,332","716,653",5.87,0.22,73.55,"2,750","3,398","3,310",88,"719,402",0.47,"7,209"
5849,永豐銀行,2012/03,"52,574","1,214,958","72,893","2,233","758,308","988,586","722,748",6,0.18,73.11,"2,995","3,211","3,093",118,"725,743",0.44,"7,319"
5849,永豐銀行,2012/06,"53,862","1,231,854","75,156","4,504","776,263","998,694","737,854",6.1,0.37,73.88,"2,436","2,833","2,469",363,"740,290",0.38,"7,470"
5849,永豐銀行,2012/09,"53,862","1,231,440","77,920","7,154","786,810","997,404","749,133",6.33,0.58,75.11,"2,253","2,473","2,346",127,"751,386",0.33,"7,542"
5849,永豐銀行,2012/12,"53,862","1,255,210","79,927","9,180","799,382","1,017,009","756,130",6.37,0.73,74.35,"2,004","2,252","2,113",139,"758,135",0.3,"7,582"
5849,永豐銀行,2013/03,"53,862","1,338,302","81,313","3,143","793,273","1,052,809","755,787",6.08,0.23,71.79,"1,971","2,200","2,083",117,"757,757",0.29,"7,878"
5849,永豐銀行,2013/06,"59,616","1,334,001","84,671","6,464","814,504","1,055,121","775,324",6.35,0.48,73.48,"1,873","2,168","1,991",177,"777,196",0.28,"7,969"
5849,永豐銀行,2013/09,"59,616","1,322,098","86,736","8,775","805,797","1,066,152","765,965",6.56,0.66,71.84,"3,099","3,352","3,217",134,"769,064",0.44,"8,077"
5849,永豐銀行,2013/12,"59,616","1,352,819","88,529","10,585","821,821","1,074,197","788,031",6.54,0.78,73.36,"2,674","2,952","2,844",108,"790,706",0.37,"8,547"
5849,永豐銀行,2014/03,"59,616","1,432,203","91,468","3,666","807,925","1,124,247","776,896",6.39,0.26,69.1,"2,650","2,924","2,827",97,"779,546",0.38,"8,712"
5849,永豐銀行,2014/06,"59,616","1,406,418","95,584","7,900","805,692","1,091,832","773,837",6.8,0.56,70.88,"2,725","2,874","2,805",69,"776,562",0.37,"10,827"
5849,永豐銀行,2014/09,"59,616","1,395,061","97,430","11,523","803,257","1,068,001","772,519",6.98,0.83,72.33,"1,399","1,727","1,644",83,"773,917",0.22,"10,644"
5849,永豐銀行,2014/12,"66,375","1,406,889","99,621","12,582","804,243","1,098,323","773,122",7.08,0.89,70.39,"1,596","1,863","1,734",129,"774,719",0.24,"12,470"
5849,永豐銀行,2015/03,"66,375","1,413,612","102,322","3,365","811,075","1,102,939","783,545",7.24,0.24,71.04,"1,461","1,744","1,612",132,"785,006",0.22,"11,784"
5849,永豐銀行,2015/06,"74,464","1,404,786","104,670","6,108","826,067","1,102,212","799,345",7.45,0.43,72.52,"1,439","1,751","1,567",185,"800,784",0.22,"11,761"
5849,永豐銀行,2015/09,"74,464","1,448,371","107,733","8,594","857,512","1,117,594","830,941",7.44,0.59,74.35,"1,392","1,864","1,643",221,"832,333",0.22,"11,804"
5849,永豐銀行,2015/12,"74,464","1,419,533","109,088","10,282","881,802","1,128,381","854,463",7.68,0.72,75.72,"1,694","2,143","2,032",111,"856,157",0.25,"11,518"
5849,永豐銀行,2016/03,"77,797","1,453,324","115,920","2,401","892,984","1,124,925","862,882",7.98,0.17,76.71,"2,209","2,678","2,485",192,"865,092",0.31,"11,527"
5849,永豐銀行,2016/06,"83,955","1,446,760","118,209","4,635","865,474","1,159,283","836,999",8.17,0.32,72.2,"2,322","2,821","2,624",197,"839,321",0.34,"11,449"
5849,永豐銀行,2016/09,"83,955","1,455,186","119,118","6,051","874,792","1,176,064","847,389",8.19,0.42,72.05,"2,158","2,861","2,634",226,"849,547",0.34,"11,430"
5849,永豐銀行,2016/12,"83,955","1,488,861","119,648","7,713","895,323","1,219,384","865,690",8.04,0.52,70.99,"2,437","3,093","2,830",263,"868,128",0.36,"12,263"
5849,永豐銀行,2017/03,"83,955","1,503,309","121,472","2,594","913,643","1,191,686","885,323",8.08,0.17,74.29,"2,671","3,266","3,003",263,"887,994",0.37,"12,078"
5849,永豐銀行,2017/06,"86,061","1,526,510","121,648","5,153","913,214","1,189,327","885,346",7.97,0.34,74.44,"2,463","3,053","2,866",187,"887,810",0.34,"12,240"
5849,永豐銀行,2017/09,"86,061","1,510,865","123,667","6,753","906,509","1,161,764","877,571",8.19,0.45,75.54,"2,339","2,910","2,683",227,"879,911",0.33,"12,215"
5849,永豐銀行,2017/12,"86,061","1,441,300","124,918","8,700","897,160","1,138,551","863,251",8.67,0.6,75.82,"2,021","2,454","2,256",198,"865,273",0.28,"12,264"
5849,永豐銀行,2018/03,"86,061","1,531,229","127,425","2,455","887,918","1,160,970","853,253",8.32,0.16,73.49,"2,134","2,418","2,276",143,"855,387",0.28,"12,020"
5849,永豐銀行,2018/06,"86,061","1,514,746","124,694","5,454","903,355","1,130,720","871,003",8.23,0.36,77.03,"1,921","2,334","2,180",155,"872,924",0.27,"12,255"
5849,永豐銀行,2018/09,"86,061","1,493,927","127,225","8,723","924,236","1,148,310","894,038",8.52,0.58,77.86,"1,937","2,327","2,133",194,"895,975",0.26,"12,378"
5849,永豐銀行,2018/12,"86,061","1,524,570","129,065","10,917","950,401","1,181,557","915,802",8.47,0.72,77.51,"1,890","2,275","2,118",157,"917,692",0.25,"12,766"
5849,永豐銀行,2019/03,"86,061","1,612,663","133,033","3,528","1,006,748","1,268,712","975,308",8.25,0.22,76.87,"1,911","2,278","2,119",159,"977,219",0.23,"13,176"
5849,永豐銀行,2019/06,"86,061","1,656,128","129,478","6,343","1,041,001","1,334,198","1,008,990",7.82,0.38,75.63,"1,939","2,348","2,118",230,"1,010,929",0.23,"13,567"
5849,永豐銀行,2019/09,"86,061","1,703,642","131,835","9,119","1,071,338","1,371,057","1,037,555",7.74,0.54,75.68,"1,674","2,235","1,866",369,"1,039,229",0.22,"13,833"
5849,永豐銀行,2019/12,"86,061","1,696,270","133,623","11,699","1,024,222","1,377,653","990,253",7.88,0.69,71.88,"1,631","2,116","1,849",267,"991,884",0.21,"13,513"
5849,永豐銀行,2020/03,"86,061","1,820,626","133,943","3,132","1,095,020","1,450,961","1,060,033",7.36,0.17,73.06,"1,642","2,021","1,837",184,"1,061,675",0.19,"13,782"
5849,永豐銀行,2020/06,"86,061","1,855,793","132,827","5,461","1,141,473","1,520,372","1,104,427",7.16,0.29,72.64,"1,401","1,739","1,577",163,"1,105,828",0.16,"14,029"
5849,永豐銀行,2020/09,"86,061","1,886,808","136,213","8,593","1,153,526","1,551,829","1,113,612",7.22,0.46,71.76,"1,080","1,658","1,312",346,"1,114,692",0.15,"14,381"
5849,永豐銀行,2020/12,"86,061","1,983,297","139,695","11,044","1,168,767","1,637,211","1,124,873",7.04,0.56,68.71,949,"1,558","1,172",386,"1,125,822",0.14,"14,607"
5849,永豐銀行,2021/03,"86,061","2,076,547","141,163","3,751","1,218,777","1,679,753","1,169,543",6.8,0.18,69.63,"1,303","1,968","1,654",314,"1,170,846",0.17,"14,974"
5849,永豐銀行,2021/06,"86,889","2,052,363","139,012","6,792","1,230,451","1,726,942","1,182,553",6.77,0.33,68.48,"1,466","1,828","1,591",237,"1,184,018",0.15,"14,799"
5849,永豐銀行,2021/09,"86,889","2,029,765","141,241","10,325","1,253,591","1,719,363","1,202,396",6.96,0.51,69.93,"1,621","2,034","1,936",98,"1,204,017",0.17,"15,252"
5849,永豐銀行,2021/12,"86,889","2,118,881","143,088","13,019","1,219,051","1,803,272","1,163,679",6.75,0.61,64.53,"1,201","1,491","1,365",126,"1,164,880",0.13,"15,071"
5849,永豐銀行,2022/03,"86,889","2,158,901","142,871","4,317","1,299,627","1,781,756","1,244,824",6.62,0.2,69.87,"1,329","1,876","1,512",363,"1,246,153",0.15,"15,767"
5849,永豐銀行,2022/06,"90,326","2,128,046","132,235","8,730","1,267,020","1,725,666","1,213,884",6.21,0.41,70.34,"1,228","1,412","1,343",69,"1,215,112",0.12,"16,306"
5849,永豐銀行,2022/09,"90,326","2,259,232","131,850","14,025","1,317,366","1,810,655","1,267,694",5.84,0.62,70.01,"1,554","1,772","1,702",70,"1,269,248",0.14,"17,006"
5849,永豐銀行,2022/12,"90,326","2,356,535","137,777","17,180","1,348,176","1,965,799","1,296,661",5.85,0.73,65.96,"1,257","1,457","1,388",69,"1,297,918",0.11,"17,025"
5849,永豐銀行,2023/03,"96,993","2,439,721","155,082","4,668","1,424,296","2,016,372","1,376,844",6.36,0.19,68.28,"1,219","1,417","1,343",73,"1,378,063",0.1,"17,352"
5849,永豐銀行,2023/06,"96,993","2,403,042","160,233","9,865","1,424,876","1,980,153","1,377,547",6.67,0.41,69.57,883,"1,131","1,027",104,"1,378,430",0.08,"17,480"
5849,永豐銀行,2023/09,"96,993","2,457,571","163,793","15,225","1,457,078","1,970,333","1,408,393",6.66,0.62,71.48,878,"1,181","1,053",128,"1,409,271",0.08,"18,057"
5850,日盛銀行,2002/12,"12,248","204,363","11,152",0,"154,517","174,823","147,686",5.46,-1.05,84.48,0,0,0,0,0,0,0
5850,日盛銀行,2003/03,"12,248","200,967","11,439",0,"153,247","169,733","143,897",5.69,0,84.78,0,0,0,0,0,0,0
5850,日盛銀行,2003/06,"12,248","205,328","11,651",0,"156,906","170,718","148,003",5.67,0,86.69,0,0,0,0,0,0,0
5850,日盛銀行,2003/09,"12,248","216,331","11,492",0,"161,921","177,547","151,367",5.31,0,85.25,0,0,0,0,0,0,0
5850,日盛銀行,2003/12,"13,248","231,726","12,395",0,"173,280","189,927","162,385",5.35,0.1,85.5,0,0,0,0,0,0,0
5850,日盛銀行,2004/03,"13,248","252,460","12,811",0,"182,088","209,198","169,861",5.07,0,81.2,0,0,0,0,0,0,0
5850,日盛銀行,2004/06,"13,248","250,329","13,243",0,"185,841","206,822","173,500",5.29,0,83.89,0,0,0,0,0,0,0
5850,日盛銀行,2004/09,"13,248","250,953","13,634",0,"188,097","205,483","174,099",5.43,0,84.73,0,0,0,0,0,0,0
5850,日盛銀行,2004/12,"13,248","274,118","13,499",744,"191,735","220,782","178,307",4.92,0.27,80.76,"7,202","7,247",0,0,0,3.91,"2,143"
5850,日盛銀行,2005/03,"13,248","292,189","13,516",24,"201,014","231,234","184,839",4.63,0.01,79.94,"8,076","11,392",0,0,0,5.91,"2,147"
5850,日盛銀行,2005/06,"16,748","287,182","16,888",-101,"201,126","223,741","186,198",5.88,-0.04,83.22,"6,717","7,045",0,0,0,3.65,"2,296"
5850,日盛銀行,2005/09,"16,748","292,072","16,262",-722,"208,561","223,668","192,103",5.57,-0.25,85.89,"7,194","8,590","7,225","1,366","199,297",4.31,"2,677"
5850,日盛銀行,2005/12,"19,248","291,097","13,890","-5,590","205,589","227,551","191,706",4.77,-1.92,84.25,"3,487","5,334","3,643","1,691","195,193",2.73,"2,973"
5850,日盛銀行,2006/03,"19,248","297,031","13,570",-335,"202,906","221,401","189,855",4.57,-0.11,85.75,"4,534","7,595","5,201","2,394","194,389",3.91,"1,853"
5850,日盛銀行,2006/06,"19,248","276,673","12,997",-926,"198,492","217,100","184,410",4.7,-0.33,84.94,"6,864","9,206","6,932","2,274","191,274",4.81,"1,441"
5850,日盛銀行,2006/09,"14,181","272,273","14,045","-12,123","190,413","216,242","177,201",5.16,-4.45,81.95,"7,698","11,572","7,816","3,756","184,899",6.26,"2,679"
5850,日盛銀行,2006/12,"14,181","266,762","12,079","-14,348","186,095","213,888","173,728",4.53,-5.38,81.22,"7,885","9,737","7,926","1,811","181,613",5.36,"3,319"
5850,日盛銀行,2007/03,"15,181","241,360","12,422",-644,"168,317","194,126","157,296",5.15,-0.27,81.03,"7,641","10,018","7,754","2,265","164,937",6.07,"2,684"
5850,日盛銀行,2007/06,"15,181","248,321","11,660","-1,598","167,596","201,989","157,181",4.7,-0.64,77.82,"7,720","8,955","7,812","1,143","164,902",5.43,"2,692"
5850,日盛銀行,2007/09,"15,181","248,305","11,332","-2,131","173,038","209,944","163,849",4.56,-0.86,78.04,"6,599","8,486","6,699","1,787","170,448",4.98,"2,073"
5850,日盛銀行,2007/12,"15,181","250,195","10,441","-3,104","171,716","214,344","162,436",4.17,-1.24,75.78,"6,463","7,535","6,499","1,036","168,898",4.46,"1,996"
5850,日盛銀行,2008/03,"15,181","247,557","10,338","-2,102","154,210","213,404","145,597",4.18,-0.85,68.23,"5,680","6,639","5,762",877,"151,277",4.39,"2,525"
5850,日盛銀行,2008/06,"15,181","229,935","10,205","-2,372","157,410","205,421","150,127",4.44,-1.03,73.08,"4,744","5,774","4,809",966,"154,871",3.73,"2,007"
5850,日盛銀行,2008/09,"15,181","224,135","9,422","-3,107","157,359","199,627","150,046",4.2,-1.39,75.16,"4,607","5,598","4,814",784,"154,653",3.62,"2,022"
5850,日盛銀行,2008/12,"15,181","226,676","8,308","-4,171","142,544","205,095","136,151",3.67,-1.84,66.38,"4,522","5,653","4,812",841,"140,672",4.02,"2,028"
5850,日盛銀行,2009/03,"15,181","206,166","7,635",-676,"132,668","186,618","126,365",3.7,-0.33,67.71,"4,588","5,280","4,688",592,"130,953",4.03,"2,074"
5850,日盛銀行,2009/06,"12,046","199,493","11,792","-5,898","126,016","174,959","122,499",5.91,-2.96,70.02,"1,962","2,390","1,991",399,"124,462",1.92,"1,435"
5850,日盛銀行,2009/09,"12,046","195,663","11,779","-6,100","123,645","170,912","118,581",6.02,-3.12,69.38,"2,053","2,599","2,222",376,"120,634",2.15,"1,585"
5850,日盛銀行,2009/12,"12,046","189,266","10,984","-7,043","129,884","166,238","124,800",5.8,-3.72,75.07,"2,281","2,526","2,282",244,"127,081",1.99,"1,207"
5850,日盛銀行,2010/03,"13,196","196,876","12,493",107,"127,196","168,725","121,410",6.35,0.05,71.96,"2,223","2,415","2,228",187,"123,634",1.95,"1,220"
5850,日盛銀行,2010/06,"13,196","199,594","12,794",353,"126,685","171,210","120,706",6.41,0.18,70.5,"2,117","2,286","2,117",169,"122,823",1.86,"1,280"
5850,日盛銀行,2010/09,"13,196","208,707","13,237",700,"129,240","182,088","124,322",6.34,0.34,68.28,"1,967","2,103","1,970",133,"126,289",1.67,"1,304"
5850,日盛銀行,2010/12,"13,196","205,771","13,266",671,"132,592","183,243","128,189",6.45,0.33,69.96,"1,717","2,277","2,185",92,"129,907",1.75,"1,185"
5850,日盛銀行,2011/03,"13,196","201,250","13,262",-69,"127,917","179,329","122,964",6.59,-0.03,68.57,"2,049","2,109","2,060",48,"125,013",1.69,"1,335"
5850,日盛銀行,2011/06,"14,380","199,831","14,712",167,"128,830","171,727","124,311",7.36,0.08,72.39,"2,019","2,067","2,019",48,"126,329",1.64,"1,340"
5850,日盛銀行,2011/09,"14,380","202,616","15,814","1,212","136,041","167,578","132,423",7.8,0.6,79.02,820,865,820,45,"133,243",0.65,"1,362"
5850,日盛銀行,2011/12,"14,380","207,230","16,384","1,654","136,400","171,821","133,486",7.91,0.8,77.69,403,436,403,33,"133,889",0.33,"1,339"
5850,日盛銀行,2012/03,"14,380","206,222","16,924",340,"133,976","176,367","131,234",8.21,0.16,74.41,379,404,379,25,"131,613",0.31,"1,316"
5850,日盛銀行,2012/06,"14,870","201,884","16,529",742,"136,022","169,880","133,473",8.19,0.37,78.57,354,396,354,42,"133,827",0.3,"1,338"
5850,日盛銀行,2012/09,"14,870","199,019","16,965","1,125","129,198","170,759","127,424",8.52,0.57,74.62,349,448,362,86,"127,772",0.35,"1,308"
5850,日盛銀行,2012/12,"14,870","202,203","17,178","1,285","135,658","172,551","134,112",8.5,0.64,77.72,413,549,417,132,"134,525",0.41,"1,584"
5850,日盛銀行,2013/03,"14,870","203,662","17,432",390,"133,080","173,141","131,665",8.56,0.19,76.04,512,806,512,294,"132,177",0.61,"1,590"
5850,日盛銀行,2013/06,"15,370","205,736","17,188",607,"133,388","171,903","131,996",8.35,0.3,76.79,681,804,772,32,"132,677",0.61,"1,510"
5850,日盛銀行,2013/09,"15,370","201,311","17,349",768,"133,299","170,337","131,635",8.62,0.38,77.28,757,796,767,29,"132,391",0.6,"1,535"
5850,日盛銀行,2013/12,"15,370","205,019","17,693","1,296","143,494","173,949","141,836",8.63,0.63,81.54,760,782,765,18,"142,596",0.55,"1,644"
5850,日盛銀行,2014/03,"15,370","207,418","18,037",321,"141,767","176,424","140,257",8.7,0.15,79.5,748,789,754,35,"141,005",0.56,"1,698"
5850,日盛銀行,2014/06,"15,799","212,672","17,932",718,"141,635","181,426","140,691",8.43,0.34,77.55,230,249,232,16,"140,921",0.18,"1,638"
5850,日盛銀行,2014/09,"15,799","215,534","18,251","1,004","142,614","181,980","141,613",8.47,0.47,77.82,226,248,233,16,"141,839",0.18,"1,638"
5850,日盛銀行,2014/12,"15,799","215,616","18,497","1,262","146,736","184,083","145,499",8.58,0.59,79.04,96,119,98,21,"145,595",0.08,"1,584"
5850,日盛銀行,2015/03,"15,799","222,799","18,823",321,"142,151","187,938","141,038",8.45,0.14,75.04,92,133,110,24,"141,130",0.09,"1,560"
5850,日盛銀行,2015/06,"16,238","223,336","18,704",625,"141,911","186,861","140,960",8.37,0.28,75.44,99,139,110,30,"141,060",0.1,"1,619"
5850,日盛銀行,2015/09,"16,238","229,426","19,100","1,076","140,984","187,677","139,960",8.33,0.47,74.57,118,305,269,36,"140,078",0.22,"1,656"
5850,日盛銀行,2015/12,"16,238","221,674","19,285","1,207","142,152","186,171","141,133",8.7,0.54,75.81,272,290,279,11,"141,406",0.21,"1,721"
5850,日盛銀行,2016/03,"16,238","222,702","19,423",131,"139,247","187,468","137,885",8.72,0.06,73.55,274,318,297,21,"138,160",0.23,"1,746"
5850,日盛銀行,2016/06,"16,656","221,492","19,280",367,"138,561","184,292","137,178",8.7,0.17,74.44,264,341,306,35,"137,443",0.25,"1,787"
5850,日盛銀行,2016/09,"16,656","225,603","19,439",493,"141,973","189,985","140,542",8.62,0.22,73.98,222,301,262,39,"140,764",0.21,"1,800"
5850,日盛銀行,2016/12,"16,656","231,551","18,953",751,"149,807","186,141","148,347",8.19,0.32,79.7,223,335,254,81,"148,570",0.23,"1,898"
5850,日盛銀行,2017/03,"16,656","230,565","19,356",295,"146,917","185,456","145,126",8.4,0.13,78.25,261,632,281,351,"145,387",0.43,"1,879"
5850,日盛銀行,2017/06,"16,656","227,223","19,920",574,"145,185","183,642","143,138",8.77,0.25,77.94,479,625,532,93,"143,617",0.43,"1,869"
5850,日盛銀行,2017/09,"16,656","236,687","20,227",782,"151,610","186,355","149,474",8.55,0.33,80.21,517,651,536,115,"149,991",0.43,"1,971"
5850,日盛銀行,2017/12,"16,656","235,981","20,660","1,053","153,805","194,087","152,183",8.75,0.45,78.41,565,681,574,107,"152,748",0.45,"2,058"
5850,日盛銀行,2018/03,"16,656","238,768","21,314",243,"156,149","191,769","154,337",8.93,0.1,80.48,274,431,323,108,"154,611",0.28,"2,004"
5850,日盛銀行,2018/06,"17,286","241,957","21,011",541,"160,422","194,601","158,876",8.68,0.22,81.64,258,443,307,136,"159,133",0.28,"2,057"
5850,日盛銀行,2018/09,"17,286","248,339","21,247",776,"165,823","200,987","164,201",8.56,0.31,81.7,303,405,313,92,"164,504",0.25,"2,114"
5850,日盛銀行,2018/12,"17,286","245,668","21,504","1,061","160,837","199,508","159,202",8.75,0.43,79.8,265,413,309,104,"159,467",0.26,"2,058"
5850,日盛銀行,2019/03,"17,286","248,516","21,804",233,"162,464","206,351","161,020",8.77,0.09,78.03,297,449,328,121,"161,318",0.28,"2,117"
5850,日盛銀行,2019/06,"17,709","251,508","21,752",511,"166,950","207,781","165,306",8.65,0.2,79.56,221,322,230,91,"165,527",0.19,"2,089"
5850,日盛銀行,2019/09,"17,709","257,458","22,184",973,"167,840","218,698","166,331",8.62,0.38,76.06,157,277,188,89,"166,488",0.17,"2,108"
5850,日盛銀行,2019/12,"17,709","260,840","22,416","1,139","169,505","225,858","167,483",8.59,0.44,74.15,166,252,168,84,"167,649",0.15,"2,120"
5850,日盛銀行,2020/03,"17,709","264,606","22,608",251,"171,565","228,050","169,822",8.54,0.09,74.47,146,247,163,83,"169,968",0.15,"2,157"
5850,日盛銀行,2020/06,"18,121","266,333","22,490",531,"168,537","233,469","166,637",8.44,0.2,71.37,90,436,106,330,"166,726",0.26,"2,114"
5850,日盛銀行,2020/09,"18,121","264,942","22,739",827,"166,313","230,459","163,846",8.58,0.31,71.1,333,435,338,97,"164,178",0.27,"2,079"
5850,日盛銀行,2020/12,"18,121","273,365","22,976","1,083","169,890","239,631","167,386",8.4,0.4,69.85,326,418,330,87,"167,712",0.25,"2,146"
5850,日盛銀行,2021/03,"18,121","274,104","23,187",259,"171,867","238,285","168,566",8.46,0.09,70.74,220,325,234,91,"168,786",0.19,"2,087"
5850,日盛銀行,2021/06,"18,448","278,065","23,183",556,"169,409","243,127","166,345",8.34,0.2,68.42,242,355,245,110,"166,588",0.21,"2,107"
5850,日盛銀行,2021/09,"18,448","277,384","23,306",673,"174,852","237,166","172,100",8.4,0.24,72.57,176,256,186,71,"172,276",0.15,"2,116"
5850,日盛銀行,2021/12,"18,448","281,898","23,376",687,"180,292","241,947","177,754",8.29,0.24,73.47,239,330,254,76,"177,992",0.19,"2,217"
5850,日盛銀行,2022/03,"18,448","275,567","23,642",339,"179,948","231,235","177,890",8.58,0.12,76.93,149,254,173,81,"178,039",0.14,"2,213"
5850,日盛銀行,2022/06,"18,448","279,730","23,491",713,"183,093","239,867","181,189",8.4,0.25,75.54,192,267,194,73,"181,381",0.15,"2,257"
5850,日盛銀行,2022/09,"18,448","284,700","23,918","1,207","180,631","245,662","178,996",8.4,0.42,72.86,177,271,177,93,"179,173",0.15,"2,219"
5850,日盛銀行,2022/12,"18,448","277,031","24,503","1,812","179,220","240,454","178,052",8.84,0.65,74.05,94,109,95,14,"178,146",0.06,"2,165"
5850,日盛銀行,2023/03,"18,448","258,146","23,207",174,"165,481","230,462","164,384",8.99,0.07,71.33,97,133,99,35,"164,480",0.08,"2,026"
5852,元大銀,2002/12,"12,115","174,541","9,662",0,"128,427","148,560","116,542",5.54,-1.59,78.45,0,0,0,0,0,0,0
5852,元大銀,2003/03,"12,115","180,919","10,846",0,"137,995","151,851","126,165",5.99,0,83.08,0,0,0,0,0,0,0
5852,元大銀,2003/06,"12,115","202,512","11,249",0,"157,121","162,632","144,359",5.55,0,88.76,0,0,0,0,0,0,0
5852,元大銀,2003/09,"12,115","220,679","11,483",0,"173,290","179,335","158,503",5.2,0,88.38,0,0,0,0,0,0,0
5852,元大銀,2003/12,"10,500","228,598","11,604",0,"180,918","190,776","164,966",5.08,0.4,86.47,0,0,0,0,0,0,0
5852,元大銀,2004/03,"13,500","251,584","14,621",0,"184,568","201,235","164,952",5.81,0,81.97,0,0,0,0,0,0,0
5852,元大銀,2004/06,"13,500","252,774","14,934",0,"190,229","198,948","173,026",5.91,0,86.97,0,0,0,0,0,0,0
5852,元大銀,2004/09,"14,000","255,498","15,442",0,"196,380","194,390","179,202",6.04,0,92.19,0,0,0,0,0,0,0
5852,元大銀,2004/12,"14,000","280,140","16,148","1,887","207,724","227,564","191,541",5.76,0.67,84.17,"5,695","5,775",0,0,0,2.93,"2,218"
5852,元大銀,2005/03,"14,000","289,991","16,198",461,"215,169","238,755","200,141",5.59,0.16,83.83,"5,581","5,797",0,0,0,2.82,"2,205"
5852,元大銀,2005/06,"14,000","312,281","16,530",793,"233,591","255,559","218,886",5.29,0.25,85.65,"5,369","5,605",0,0,0,2.5,"2,252"
5852,元大銀,2005/09,"18,000","302,923","19,198",461,"235,171","244,710","220,166",6.34,0.15,89.97,"5,176","6,051","5,272",779,"225,342",2.69,"2,932"
5852,元大銀,2005/12,"18,000","311,836","18,797",105,"241,957","257,401","226,535",6.03,0.03,88.01,"4,747","5,769","5,214",555,"231,282",2.49,"2,440"
5852,元大銀,2006/03,"18,000","321,836","18,635",-80,"238,197","248,723","222,072",5.79,-0.02,89.28,"5,380","6,585","5,464","1,122","227,452",2.9,"2,392"
5852,元大銀,2006/06,"18,000","336,056","17,877",-726,"239,997","247,507","225,459",5.32,-0.22,91.09,"4,337","5,235","4,436",799,"229,796",2.28,"1,835"
5852,元大銀,2006/09,"18,000","343,771","17,095","-1,501","244,489","269,699","228,565",4.97,-0.44,84.75,"4,780","6,194","4,972","1,222","233,345",2.65,"2,470"
5852,元大銀,2006/12,"18,000","346,004","14,151","-5,474","240,446","281,145","227,939",4.09,-1.58,81.08,"1,831","2,793","1,873",920,"229,770",1.22,"3,589"
5852,元大銀,2007/03,"18,000","345,264","14,303",319,"242,215","283,564","227,309",4.14,0.09,80.16,"2,601","3,457","2,614",843,"229,909",1.5,"3,717"
5852,元大銀,2007/06,"18,000","355,309","14,434",622,"242,865","292,217","228,941",4.06,0.18,78.35,"2,970","4,178","3,100","1,078","231,910",1.8,"3,756"
5852,元大銀,2007/09,"18,000","340,592","13,693",-357,"251,067","281,645","237,596",4.02,-0.1,84.36,"3,305","4,522","3,353","1,169","240,901",1.88,"3,738"
5852,元大銀,2007/12,"24,000","345,832","21,935","-2,443","251,104","273,644","239,015",6.34,-0.71,87.35,"1,949","3,183","2,210",973,"240,963",1.32,"4,161"
5852,元大銀,2008/03,"22,000","376,182","22,084",209,"240,091","317,640","229,187",5.87,0.06,72.15,"2,269","3,216","2,309",908,"231,456",1.39,"3,921"
5852,元大銀,2008/06,"22,000","368,469","22,061",150,"244,642","309,745","233,804",5.99,0.04,75.48,"2,374","3,500","2,402","1,098","236,178",1.48,"3,673"
5852,元大銀,2008/09,"22,000","356,554","21,719",-383,"235,767","308,783","224,211",6.09,-0.11,72.61,"2,789","3,665","2,850",815,"227,000",1.61,"3,961"
5852,元大銀,2008/12,"22,000","354,251","18,631","-3,938","246,368","305,267","235,411",5.26,-1.11,77.12,"3,310","4,175","3,366",809,"238,721",1.75,"5,847"
5852,元大銀,2009/03,"21,500","334,691","23,182",137,"239,275","281,245","229,930",6.93,0.04,81.75,"2,505","3,396","2,566",830,"232,436",1.46,"4,822"
5852,元大銀,2009/06,"21,500","330,744","23,083",264,"240,664","284,065","227,905",6.98,0.08,80.23,"2,384","2,837","2,431",405,"230,289",1.23,"4,507"
5852,元大銀,2009/09,"21,500","364,936","23,437",573,"252,043","297,336","236,654",6.42,0.16,79.59,"2,357","2,698","2,469",229,"239,011",1.13,"4,641"
5852,元大銀,2009/12,"21,500","365,103","23,649",857,"255,427","309,979","236,742",6.48,0.23,76.37,"1,950","2,264","2,069",195,"238,692",0.95,"4,553"
5852,元大銀,2010/03,"21,500","361,916","23,968",461,"271,476","294,283","253,488",6.62,0.13,86.14,"1,539","1,917","1,740",177,"255,027",0.75,"4,461"
5852,元大銀,2010/06,"21,811","376,764","23,916",776,"282,898","316,509","257,287",6.35,0.21,81.29,"1,630","2,069","1,905",164,"258,916",0.8,"5,901"
5852,元大銀,2010/09,"21,811","432,603","24,406","1,220","295,360","354,219","272,855",5.64,0.28,77.03,"1,357","1,708","1,471",237,"274,212",0.62,"5,862"
5852,元大銀,2010/12,"21,811","455,776","24,808","1,729","315,950","390,490","288,965",5.44,0.38,74,991,"1,432","1,047",386,"289,956",0.49,"5,081"
5852,元大銀,2011/03,"21,811","465,608","25,288",686,"329,895","390,296","304,357",5.43,0.15,77.98,"1,125","1,316","1,185",131,"305,482",0.43,"4,839"
