,代號,名稱,年月,股本--金融機構,資產--金融機構,權益--金融機構,稅前損益--金融機構,授信總額--金融機構,存款--金融機構,放款--金融機構,權益比率--金融機構,資產報酬率(稅前)--金融機構,存放比率--金融機構,催收款--金融機構,逾期放款--金融機構,甲類逾期放款--金融機構,乙類逾期放款--金融機構,放款(含催收款)--金融機構,逾放比率--金融機構,備抵呆帳--金融機構,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產
121,2807,渣打銀行,2012-03-01,29106,757268,46377,1369.0,386651,584984,347692,6.12,0.18,59.44,670.0,2280.0,1611.0,669.0,348362.0,0.65,4226.0,757268.0,19837.0,8523.0,2372.0,126862.0
122,2807,渣打銀行,2012-06-01,29106,719965,43045,2726.0,392299,533500,354997,5.98,0.38,66.54,1359.0,2347.0,1612.0,735.0,356356.0,0.66,4350.0,719965.0,2202.0,7523.0,2115.0,128713.0
123,2807,渣打銀行,2012-09-01,29106,723632,43922,3648.0,370874,548592,337842,6.07,0.5,61.58,1372.0,2312.0,1588.0,724.0,339214.0,0.68,4381.0,723632.0,2483.0,7063.0,1749.0,123993.0
124,2807,渣打銀行,2012-12-01,29106,735932,43856,3563.0,390091,564344,354409,5.96,0.48,62.8,1205.0,2489.0,1491.0,998.0,355614.0,0.7,5448.0,735931.0,2177.0,7067.0,1879.0,112574.0
125,2807,渣打銀行,2013-03-01,29106,758936,43299,645.0,372630,557604,342926,5.71,0.08,61.5,1322.0,2340.0,1517.0,823.0,344248.0,0.68,5563.0,758936.0,1809.0,7367.0,1883.0,111576.0
126,2807,渣打銀行,2013-06-01,29106,712947,41287,1575.0,375561,506632,349115,5.79,0.22,68.91,1284.0,2290.0,1535.0,755.0,350400.0,0.65,5456.0,712948.0,1492.0,7139.0,2127.0,100311.0
127,2807,渣打銀行,2013-09-01,29106,755883,41587,2111.0,381216,568404,351056,5.5,0.28,61.76,1217.0,2190.0,1554.0,637.0,352272.0,0.62,5441.0,755883.0,3429.0,7221.0,2720.0,100487.0
128,2807,渣打銀行,2013-12-01,29106,757731,42406,2779.0,397495,578597,364827,5.6,0.37,63.05,1121.0,1955.0,1411.0,544.0,365949.0,0.53,5275.0,757732.0,3927.0,7194.0,2167.0,101736.0
129,2807,渣打銀行,2014-03-01,29106,772629,43514,1081.0,382891,567638,356698,5.63,0.14,62.84,538.0,1300.0,816.0,484.0,357236.0,0.36,4793.0,772629.0,178342.0,7340.0,2336.0,102237.0
130,2807,渣打銀行,2014-06-01,29106,716565,43301,2164.0,372274,527631,348045,6.04,0.3,65.96,545.0,1145.0,746.0,400.0,348590.0,0.33,4706.0,716568.0,148643.0,6957.0,1903.0,101508.0
131,2807,渣打銀行,2014-09-01,29106,726406,43730,2782.0,359238,542556,331673,6.02,0.38,61.13,543.0,1085.0,670.0,414.0,332216.0,0.33,4707.0,726406.0,143633.0,7058.0,2077.0,100096.0
132,2807,渣打銀行,2014-12-01,29106,770828,44807,3685.0,370661,599455,341310,5.81,0.48,56.94,525.0,979.0,627.0,352.0,341835.0,0.29,4451.0,770829.0,142807.0,6903.0,2401.0,100017.0
133,2807,渣打銀行,2015-03-01,29106,728905,45581,1039.0,340280,557706,317675,6.25,0.14,56.96,514.0,972.0,615.0,356.0,318190.0,0.31,4429.0,728905.0,147951.0,6586.0,1727.0,97843.0
134,2807,渣打銀行,2015-06-01,29106,713726,43861,2338.0,334307,551962,313315,6.15,0.33,56.76,558.0,930.0,617.0,312.0,313873.0,0.3,3998.0,713725.0,141399.0,6614.0,1733.0,95459.0
135,2807,渣打銀行,2015-09-01,29106,731368,44313,2824.0,330087,553576,309227,6.06,0.39,55.86,547.0,972.0,599.0,372.0,309773.0,0.31,4212.0,731370.0,153748.0,2644.0,1358.0,87475.0
136,2807,渣打銀行,2015-12-01,29106,669136,43332,1656.0,324314,499107,307450,6.48,0.25,61.6,595.0,1084.0,724.0,360.0,308044.0,0.35,5024.0,669135.0,144565.0,2809.0,1155.0,89734.0
137,2807,渣打銀行,2016-03-01,29106,656091,43554,390.0,293739,500301,282072,6.64,0.06,56.38,597.0,1026.0,710.0,316.0,282669.0,0.36,4802.0,656091.0,155758.0,2762.0,1357.0,88521.0
138,2807,渣打銀行,2016-06-01,29106,624393,42300,270.0,285601,485896,274391,6.77,0.04,56.47,915.0,1454.0,1030.0,424.0,275305.0,0.53,5209.0,624395.0,138485.0,2960.0,1137.0,88194.0
139,2807,渣打銀行,2016-09-01,29106,612293,42509,945.0,287398,488664,273652,6.94,0.15,56.0,1059.0,1866.0,1359.0,508.0,274711.0,0.68,5021.0,612295.0,132194.0,2823.0,714.0,89401.0
140,2807,渣打銀行,2016-12-01,29106,616551,41729,680.0,285478,493559,271279,6.77,0.11,54.96,1158.0,1710.0,1302.0,408.0,272437.0,0.63,5205.0,616552.0,133908.0,2713.0,887.0,89152.0
141,2807,渣打銀行,2017-03-01,29106,611723,42763,1162.0,275717,461906,264463,6.99,0.19,57.25,1140.0,1627.0,1236.0,391.0,265603.0,0.61,5110.0,611725.0,129228.0,3390.0,1146.0,88073.0
142,2807,渣打銀行,2017-06-01,29106,621713,42843,1503.0,274096,468878,259999,6.89,0.24,55.45,491.0,958.0,713.0,245.0,260490.0,0.37,4875.0,621715.0,126742.0,2984.0,1634.0,89753.0
143,2807,渣打銀行,2017-09-01,29106,629150,43682,2332.0,281171,488583,266637,6.94,0.37,54.57,445.0,964.0,541.0,423.0,267082.0,0.36,4699.0,629149.0,121411.0,2861.0,1150.0,92578.0
144,2807,渣打銀行,2017-12-01,29106,649911,43834,2587.0,283075,505978,266985,6.74,0.4,52.77,524.0,981.0,635.0,346.0,267509.0,0.37,4708.0,649913.0,113690.0,3272.0,1797.0,94425.0
145,2807,渣打銀行,2018-03-01,29106,629577,44792,1021.0,280344,458171,269889,7.11,0.16,58.91,316.0,768.0,345.0,422.0,270205.0,0.28,4703.0,629576.0,107061.0,2870.0,1947.0,90913.0
146,2807,渣打銀行,2018-06-01,29106,607677,44163,1915.0,285120,463502,274912,7.27,0.32,59.31,238.0,775.0,343.0,432.0,275150.0,0.28,4705.0,607672.0,125625.0,3193.0,2002.0,92046.0
147,2807,渣打銀行,2018-09-01,29106,624422,44773,2654.0,292022,491596,276738,7.17,0.43,56.29,431.0,668.0,522.0,146.0,277168.0,0.24,4753.0,624419.0,87867.0,3614.0,1936.0,94417.0
148,2807,渣打銀行,2018-12-01,29106,626583,45146,2808.0,302967,510634,281823,7.21,0.45,55.19,430.0,657.0,522.0,135.0,282253.0,0.23,4821.0,626583.0,103756.0,4351.0,782.0,89390.0
149,2807,渣打銀行,2019-03-01,29106,658124,46162,1158.0,294249,538136,280150,7.01,0.18,52.06,463.0,677.0,554.0,123.0,280612.0,0.24,4872.0,658123.0,118358.0,4054.0,2169.0,97203.0
150,2807,渣打銀行,2019-06-01,29106,641862,45032,1990.0,304386,524006,287258,7.02,0.31,54.82,264.0,426.0,293.0,132.0,287522.0,0.15,4739.0,641865.0,112535.0,3455.0,1774.0,99770.0
151,2807,渣打銀行,2019-09-01,29106,634368,45661,2706.0,300692,513091,286397,7.2,0.43,55.82,266.0,432.0,309.0,123.0,286663.0,0.15,4723.0,634363.0,119527.0,3338.0,2072.0,102124.0
152,2807,渣打銀行,2019-12-01,29106,621672,45916,3324.0,305006,514146,286655,7.39,0.53,55.75,206.0,399.0,232.0,168.0,286861.0,0.14,4719.0,621673.0,125134.0,3715.0,1500.0,102531.0
153,2807,渣打銀行,2020-03-01,29106,675419,46931,1085.0,300057,545382,287615,6.95,0.16,52.74,211.0,402.0,229.0,173.0,287825.0,0.14,4717.0,675422.0,125613.0,4153.0,1097.0,80090.0
154,2807,渣打銀行,2020-06-01,29106,654560,45873,1966.0,302554,553754,287890,7.01,0.3,51.99,132.0,316.0,159.0,157.0,288023.0,0.11,4691.0,654560.0,123494.0,3450.0,908.0,96631.0
155,2807,渣打銀行,2020-09-01,29106,673436,46345,2528.0,305389,555939,292923,6.88,0.38,52.69,127.0,280.0,143.0,138.0,293050.0,0.1,4739.0,673436.0,115806.0,3632.0,855.0,102053.0
156,2807,渣打銀行,2020-12-01,29106,715772,46498,2780.0,307155,620847,290395,6.5,0.39,46.77,128.0,307.0,165.0,142.0,290523.0,0.11,4632.0,715773.0,114456.0,3673.0,950.0,106201.0
157,2807,渣打銀行,2021-03-01,29106,682708,47482,1281.0,300646,575033,286179,6.95,0.19,49.77,120.0,248.0,142.0,106.0,286299.0,0.09,4527.0,682708.0,113294.0,4476.0,1053.0,114034.0
158,2807,渣打銀行,2021-06-01,29106,667343,46233,1713.0,306113,583079,288324,6.93,0.26,49.45,96.0,225.0,111.0,114.0,288420.0,0.08,4567.0,667344.0,113963.0,5122.0,973.0,116605.0
159,2807,渣打銀行,2021-09-01,29106,667007,46632,2303.0,305994,572968,288660,6.99,0.35,50.38,123.0,237.0,140.0,97.0,288783.0,0.08,4508.0,667005.0,121184.0,6335.0,1002.0,112616.0
160,2807,渣打銀行,2021-12-01,29106,671392,46615,2778.0,321235,579832,302403,6.94,0.41,52.15,121.0,206.0,139.0,67.0,302524.0,0.07,4546.0,671394.0,118978.0,6959.0,714.0,112190.0
161,2807,渣打銀行,2022-03-01,29106,696972,46576,375.0,313277,570922,293597,6.68,0.05,51.43,102.0,204.0,121.0,84.0,293699.0,0.07,4757.0,696970.0,131679.0,7866.0,938.0,111196.0
162,2807,渣打銀行,2022-06-01,29106,709535,45304,829.0,313108,579096,291295,6.39,0.12,50.3,85.0,219.0,103.0,116.0,291380.0,0.08,4739.0,709535.0,139390.0,6899.0,533.0,101130.0
163,2807,渣打銀行,2022-09-01,29106,801113,45652,1691.0,316130,639839,293627,5.7,0.21,45.89,89.0,252.0,97.0,155.0,293716.0,0.09,4875.0,801113.0,147511.0,7142.0,380.0,102585.0
164,2807,渣打銀行,2022-12-01,29106,708768,47287,2892.0,312860,587454,292414,6.67,0.41,49.78,77.0,266.0,85.0,181.0,292490.0,0.09,4828.0,708765.0,147960.0,7118.0,580.0,104527.0
165,2807,渣打銀行,2023-03-01,29106,702089,48658,1451.0,312217,590823,292684,6.93,0.21,49.54,71.0,266.0,88.0,178.0,292755.0,0.09,5043.0,702088.0,150111.0,8168.0,1109.0,111574.0
166,2807,渣打銀行,2023-06-01,29106,720585,47932,2786.0,309083,602288,284730,6.65,0.39,47.27,67.0,259.0,72.0,187.0,284797.0,0.09,5006.0,720584.0,161337.0,7172.0,636.0,117395.0
167,2807,渣打銀行,2023-09-01,29106,758111,49280,4457.0,324814,597035,294451,6.5,0.59,49.32,68.0,320.0,79.0,241.0,294519.0,0.11,4970.0,758111.0,158869.0,7342.0,709.0,121198.0
168,2809,京城銀,2002-12-01,7243,128962,6478,0.0,101908,117027,88803,5.02,-1.54,75.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
169,2809,京城銀,2003-03-01,7243,127586,6421,0.0,101928,115439,88739,5.03,0.0,76.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
170,2809,京城銀,2003-06-01,7243,128831,6570,0.0,103580,116977,90770,5.1,0.0,77.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
171,2809,京城銀,2003-09-01,7243,130300,6718,0.0,103534,117234,90985,5.16,0.0,77.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
172,2809,京城銀,2003-12-01,7243,133871,6877,0.0,105933,121287,93959,5.14,0.37,77.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
173,2809,京城銀,2004-03-01,7243,133481,7031,0.0,104216,120721,92593,5.27,0.0,76.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133480.0,0.0,2483.0,435.0,3712.0
174,2809,京城銀,2004-06-01,7243,134336,7232,0.0,106843,121464,95647,5.38,0.0,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134336.0,0.0,3108.0,536.0,4141.0
175,2809,京城銀,2004-09-01,7243,136065,7417,0.0,108246,122097,97857,5.45,0.0,80.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136063.0,0.0,3265.0,499.0,4724.0
176,2809,京城銀,2004-12-01,7243,143954,7569,700.0,116575,130594,107630,5.26,0.49,82.42,5942.0,5092.0,0.0,0.0,0.0,4.48,986.0,143954.0,50890.0,2923.0,699.0,4717.0
177,2809,京城銀,2005-03-01,7243,145662,7669,179.0,116102,131462,108352,5.26,0.12,82.42,5375.0,4630.0,0.0,0.0,0.0,4.07,1023.0,145662.0,53831.0,2171.0,728.0,5483.0
178,2809,京城銀,2005-06-01,7243,146490,7728,382.0,116003,133139,108763,5.28,0.26,81.69,4775.0,4099.0,0.0,0.0,0.0,3.61,919.0,146490.0,61282.0,2272.0,754.0,5677.0
179,2809,京城銀,2005-09-01,7243,145153,7989,643.0,112342,130698,105604,5.5,0.44,80.8,4506.0,5047.0,4375.0,672.0,110109.0,4.58,1060.0,145153.0,61179.0,2163.0,528.0,5944.0
180,2809,京城銀,2005-12-01,10843,154728,10976,-224.0,114875,137119,109811,7.09,-0.14,80.08,2743.0,3263.0,2527.0,736.0,112554.0,2.9,707.0,154728.0,6170.0,2216.0,546.0,6700.0
181,2809,京城銀,2006-03-01,10843,153532,11023,121.0,120545,136104,115620,7.18,0.08,84.95,2825.0,3346.0,2621.0,724.0,118445.0,2.82,877.0,153429.0,54856.0,1966.0,917.0,7532.0
182,2809,京城銀,2006-06-01,10843,164492,11175,272.0,132852,147681,128210,6.79,0.17,86.82,2474.0,3151.0,2422.0,729.0,130684.0,2.41,900.0,164491.0,63968.0,2053.0,786.0,8984.0
183,2809,京城銀,2006-09-01,10843,181746,11231,320.0,143262,161184,138266,6.18,0.18,85.78,2588.0,3112.0,2511.0,601.0,140854.0,2.21,1071.0,181746.0,47115.0,2269.0,1249.0,10142.0
184,2809,京城銀,2006-12-01,10843,196620,11066,159.0,145038,171819,140407,5.63,0.08,81.72,2575.0,3059.0,2540.0,518.0,142982.0,2.14,1474.0,196620.0,55349.0,1918.0,918.0,11182.0
185,2809,京城銀,2007-03-01,10843,185267,11169,106.0,143759,161608,139225,6.03,0.06,86.15,2517.0,2992.0,2495.0,498.0,141742.0,2.11,1573.0,185267.0,55205.0,1912.0,846.0,12466.0
186,2809,京城銀,2007-06-01,10843,181269,11245,217.0,144252,158600,139546,6.2,0.12,87.99,2611.0,3108.0,2551.0,557.0,142157.0,2.19,1568.0,181269.0,40155.0,1901.0,1033.0,14264.0
187,2809,京城銀,2007-09-01,10843,178609,11311,283.0,139910,151933,134225,6.33,0.16,88.34,2842.0,3240.0,2566.0,673.0,137067.0,2.36,1706.0,178609.0,41787.0,2706.0,1032.0,16573.0
188,2809,京城銀,2007-12-01,10843,171488,11350,403.0,135752,152379,129446,6.62,0.24,84.95,2606.0,2998.0,2560.0,438.0,132053.0,2.27,1833.0,171488.0,39887.0,3270.0,1163.0,17605.0
189,2809,京城銀,2008-03-01,10843,169216,11237,126.0,129580,149168,124016,6.64,0.07,83.14,2453.0,2806.0,2435.0,371.0,126469.0,2.22,1765.0,169216.0,39299.0,2965.0,998.0,17916.0
190,2809,京城銀,2008-06-01,10843,162355,11315,191.0,120679,145810,115317,6.97,0.12,79.09,2293.0,2562.0,2249.0,313.0,117610.0,2.18,1493.0,162356.0,30249.0,2943.0,962.0,18251.0
191,2809,京城銀,2008-09-01,10843,155111,10812,62.0,112396,137825,107537,6.97,0.04,78.02,2120.0,2436.0,2160.0,276.0,109657.0,2.22,1444.0,155111.0,29716.0,2649.0,533.0,15932.0
192,2809,京城銀,2008-12-01,10512,150906,10919,68.0,108609,134960,104371,7.24,0.05,77.33,1933.0,2378.0,2001.0,377.0,106304.0,2.24,1480.0,150905.0,27725.0,2244.0,277.0,14739.0
193,2809,京城銀,2009-03-01,10512,153963,11026,-29.0,102128,136972,98272,7.16,-0.02,71.75,1834.0,2481.0,1852.0,628.0,100105.0,2.48,1345.0,153963.0,22852.0,2015.0,153.0,14895.0
194,2809,京城銀,2009-06-01,10512,162748,10881,-57.0,101887,137626,98318,6.69,-0.04,71.44,1661.0,2093.0,1735.0,358.0,99978.0,2.09,1222.0,162748.0,20549.0,1887.0,200.0,15408.0
195,2809,京城銀,2009-09-01,10512,165797,10956,13.0,99122,137084,95534,6.61,0.01,69.69,1500.0,1732.0,1525.0,207.0,97034.0,1.79,1495.0,165797.0,21632.0,2068.0,120.0,18098.0
196,2809,京城銀,2009-12-01,10512,164048,11167,32.0,97887,135989,95057,6.81,0.02,69.9,631.0,869.0,664.0,205.0,95688.0,0.91,1120.0,164048.0,22535.0,2185.0,156.0,18957.0
197,2809,京城銀,2010-03-01,10512,163944,11566,294.0,96103,134432,93382,7.05,0.18,69.46,546.0,812.0,689.0,123.0,93928.0,0.86,1397.0,163944.0,21461.0,2158.0,113.0,18909.0
198,2809,京城銀,2010-06-01,10512,157211,12114,866.0,98168,129329,95085,7.71,0.55,73.52,487.0,697.0,617.0,80.0,95572.0,0.73,1488.0,157211.0,19881.0,2586.0,112.0,19389.0
199,2809,京城銀,2010-09-01,10512,166329,12764,1448.0,98405,132502,95453,7.67,0.87,72.04,307.0,459.0,382.0,77.0,95760.0,0.48,1344.0,166328.0,22125.0,2639.0,134.0,18580.0
200,2809,京城銀,2010-12-01,10512,169792,13290,2023.0,100250,135277,97102,7.83,1.19,71.78,293.0,363.0,303.0,59.0,97396.0,0.37,1434.0,169791.0,22995.0,2839.0,110.0,19066.0
201,2809,京城銀,2011-03-01,10512,170310,13820,816.0,103477,134114,100346,8.11,0.48,74.82,286.0,358.0,320.0,38.0,100631.0,0.36,1444.0,170310.0,23578.0,2844.0,212.0,19114.0
202,2809,京城銀,2011-06-01,10512,173474,14410,1579.0,103465,135720,100296,8.31,0.91,73.9,219.0,360.0,341.0,19.0,100515.0,0.36,1465.0,173473.0,25183.0,2923.0,183.0,19422.0
203,2809,京城銀,2011-09-01,10512,178613,14905,2215.0,101828,136520,98654,8.34,1.24,72.26,201.0,356.0,324.0,32.0,98856.0,0.36,1474.0,178613.0,25535.0,2933.0,277.0,19908.0
204,2809,京城銀,2011-12-01,10512,176470,15558,3011.0,98767,136219,95784,8.82,1.71,70.32,177.0,317.0,306.0,12.0,95960.0,0.33,1464.0,176470.0,27972.0,2791.0,309.0,19999.0
205,2809,京城銀,2012-03-01,10512,183314,16322,783.0,97472,136826,94915,8.9,0.43,69.37,160.0,192.0,181.0,11.0,95075.0,0.2,1589.0,183314.0,29232.0,2382.0,162.0,20000.0
206,2809,京城銀,2012-06-01,10512,187562,17292,1889.0,98736,138122,95804,9.22,1.01,69.36,97.0,146.0,122.0,24.0,95901.0,0.15,1624.0,187561.0,27656.0,2818.0,225.0,20909.0
207,2809,京城銀,2012-09-01,10512,190819,18278,2927.0,100759,137609,97913,9.58,1.53,71.15,86.0,135.0,77.0,58.0,97999.0,0.14,1484.0,190819.0,25220.0,2746.0,169.0,20641.0
208,2809,京城銀,2012-12-01,10512,194496,20100,4004.0,100835,139549,97972,10.33,2.06,70.21,95.0,118.0,76.0,42.0,98067.0,0.12,1519.0,194496.0,26356.0,2753.0,59.0,20096.0
209,2809,京城銀,2013-03-01,12012,198522,22513,1171.0,104077,141413,100995,11.34,0.59,71.42,98.0,126.0,86.0,40.0,101094.0,0.12,1854.0,198521.0,25670.0,2969.0,57.0,21051.0
210,2809,京城銀,2013-06-01,12012,209270,21149,2177.0,106891,145701,103505,10.11,1.04,71.04,84.0,118.0,77.0,41.0,103589.0,0.11,1560.0,209269.0,28891.0,3286.0,35.0,21172.0
211,2809,京城銀,2013-09-01,12012,211983,22870,3434.0,110457,146208,107206,10.79,1.62,73.32,70.0,104.0,67.0,37.0,107276.0,0.1,1684.0,211983.0,11437.0,3166.0,76.0,21383.0
212,2809,京城銀,2013-12-01,12012,215387,24308,4720.0,112862,145830,109225,11.29,2.19,74.9,34.0,60.0,30.0,30.0,109259.0,0.05,1716.0,215387.0,17886.0,3602.0,135.0,20542.0
213,2809,京城銀,2014-03-01,12012,222373,26012,1434.0,117781,147890,114024,11.7,0.64,77.1,25.0,42.0,25.0,17.0,114049.0,0.04,1739.0,222373.0,19072.0,3732.0,47.0,19334.0
214,2809,京城銀,2014-06-01,12012,225092,26565,3383.0,119515,151117,115666,11.8,1.5,76.54,26.0,40.0,25.0,14.0,115692.0,0.03,1791.0,225091.0,21762.0,3823.0,142.0,19464.0
215,2809,京城銀,2014-09-01,12012,231381,27355,4694.0,123724,155508,120458,11.82,2.03,77.46,42.0,50.0,21.0,30.0,120499.0,0.04,1815.0,231380.0,22196.0,3203.0,64.0,20068.0
216,2809,京城銀,2014-12-01,12012,235927,27148,5986.0,126475,159315,123438,11.51,2.54,77.48,24.0,38.0,21.0,17.0,123462.0,0.03,1902.0,235927.0,17548.0,2976.0,113.0,20026.0
217,2809,京城銀,2015-03-01,12012,238665,28934,1312.0,127827,162082,124637,12.12,0.55,76.9,46.0,56.0,17.0,39.0,124684.0,0.04,1922.0,238665.0,17966.0,3106.0,150.0,19309.0
218,2809,京城銀,2015-06-01,12012,242120,28367,2893.0,130065,163555,126682,11.72,1.19,77.46,21.0,47.0,18.0,29.0,126704.0,0.04,1916.0,242120.0,19846.0,3339.0,130.0,19062.0
219,2809,京城銀,2015-09-01,12012,238011,27534,3516.0,129413,164385,125740,11.57,1.48,76.49,23.0,36.0,24.0,12.0,125763.0,0.03,1923.0,238010.0,18396.0,3628.0,80.0,18816.0
220,2809,京城銀,2015-12-01,12012,237680,28455,4399.0,129189,169540,125536,11.97,1.85,74.05,23.0,37.0,21.0,16.0,125560.0,0.03,1917.0,237679.0,18288.0,3607.0,137.0,18343.0
221,2809,京城銀,2016-03-01,11512,241410,29487,1216.0,131056,169503,127533,12.21,0.5,75.24,21.0,38.0,22.0,16.0,127554.0,0.03,1956.0,241410.0,23506.0,3502.0,64.0,19768.0
222,2809,京城銀,2016-06-01,11512,236802,30704,2625.0,133707,169635,128932,12.97,1.11,76.01,30.0,42.0,29.0,14.0,128962.0,0.03,1980.0,236802.0,25022.0,4746.0,67.0,18627.0
223,2809,京城銀,2016-09-01,11512,238990,32663,4126.0,132142,171255,127268,13.67,1.73,74.31,24.0,30.0,22.0,7.0,127292.0,0.02,2054.0,238992.0,24011.0,4849.0,174.0,18064.0
224,2809,京城銀,2016-12-01,11512,244058,32796,5493.0,131368,173861,126253,13.44,2.25,72.62,19.0,30.0,18.0,13.0,126272.0,0.02,2020.0,244057.0,25842.0,5038.0,83.0,17652.0
225,2809,京城銀,2017-03-01,11512,249868,34394,1367.0,131879,176008,126997,13.76,0.55,72.15,24.0,35.0,22.0,13.0,127021.0,0.03,2061.0,249867.0,26896.0,4853.0,112.0,17323.0
226,2809,京城銀,2017-06-01,11512,248811,34504,3249.0,136935,174517,133405,13.87,1.31,76.44,31.0,39.0,30.0,8.0,133436.0,0.03,2203.0,248810.0,26651.0,3490.0,115.0,15989.0
227,2809,京城銀,2017-09-01,11512,266756,36612,4897.0,145352,180457,142132,13.72,1.84,78.76,26.0,79.0,26.0,53.0,142158.0,0.06,2331.0,266757.0,26160.0,3189.0,90.0,15340.0
228,2809,京城銀,2017-12-01,11512,270171,36961,6400.0,149292,180723,145157,13.68,2.37,80.32,28.0,34.0,27.0,7.0,145186.0,0.02,2238.0,270170.0,25628.0,4100.0,90.0,14737.0
229,2809,京城銀,2018-03-01,11512,273446,37780,1430.0,150895,178190,147149,13.82,0.52,82.58,26.0,55.0,25.0,30.0,147174.0,0.04,2297.0,273445.0,16356.0,3711.0,79.0,16681.0
230,2809,京城銀,2018-06-01,11512,275362,36206,2844.0,161973,182639,157446,13.15,1.03,86.21,31.0,36.0,32.0,4.0,157477.0,0.02,2431.0,275363.0,15910.0,4490.0,189.0,16888.0
231,2809,京城銀,2018-09-01,11512,283429,37627,4334.0,165569,181861,160603,13.28,1.53,88.31,32.0,35.0,32.0,3.0,160635.0,0.02,2417.0,283430.0,17077.0,4927.0,73.0,16824.0
232,2809,京城銀,2018-12-01,11512,279174,35184,3505.0,159698,188715,154571,12.6,1.26,81.91,26.0,34.0,25.0,9.0,154597.0,0.02,2367.0,279174.0,17201.0,5093.0,33.0,27590.0
233,2809,京城銀,2019-03-01,11412,286199,39192,1970.0,157036,185470,151935,13.69,0.69,81.92,28.0,42.0,28.0,14.0,151963.0,0.03,2460.0,286196.0,17549.0,5068.0,127.0,28923.0
234,2809,京城銀,2019-06-01,11412,276671,39553,3368.0,157791,185918,151876,14.3,1.22,81.69,32.0,38.0,32.0,6.0,151908.0,0.02,2514.0,276672.0,16754.0,5877.0,73.0,28660.0
235,2809,京城銀,2019-09-01,11312,278766,39108,2287.0,160499,187206,155065,14.03,0.82,82.83,37.0,46.0,36.0,9.0,155101.0,0.03,2244.0,278765.0,14825.0,5394.0,46.0,31051.0
236,2809,京城銀,2019-12-01,11312,279534,40932,3846.0,163239,191815,157598,14.64,1.38,82.16,21.0,23.0,20.0,3.0,157618.0,0.01,2268.0,279533.0,21220.0,5619.0,54.0,31543.0
237,2809,京城銀,2020-03-01,11312,280033,36311,1024.0,164783,191572,158806,12.97,0.37,82.9,17.0,36.0,17.0,19.0,158823.0,0.02,2275.0,280030.0,25038.0,5960.0,22.0,31327.0
238,2809,京城銀,2020-06-01,11212,294012,40478,2399.0,173597,200854,166816,13.77,0.82,83.05,9.0,19.0,9.0,9.0,166825.0,0.01,2345.0,294011.0,28866.0,6772.0,23.0,35926.0
239,2809,京城銀,2020-09-01,11212,308954,42791,4196.0,180504,210319,173320,13.85,1.36,82.41,18.0,24.0,18.0,6.0,173337.0,0.01,2642.0,308954.0,27937.0,7167.0,36.0,35588.0
240,2809,京城銀,2020-12-01,11212,321018,46581,6231.0,196900,227153,187824,14.51,1.94,82.69,18.0,25.0,18.0,7.0,187843.0,0.01,2941.0,321017.0,26359.0,9057.0,50.0,32410.0
241,2809,京城銀,2021-03-01,11212,323511,48093,2755.0,200493,231974,191026,14.87,0.85,82.35,25.0,30.0,22.0,8.0,191051.0,0.02,2993.0,323513.0,31835.0,9421.0,25.0,32446.0
242,2809,京城銀,2021-06-01,11212,322242,47706,5040.0,210535,235575,200538,14.8,1.56,85.13,19.0,32.0,18.0,14.0,200557.0,0.02,3130.0,322243.0,31718.0,9957.0,16.0,32310.0
243,2809,京城銀,2021-09-01,11212,328108,49314,6811.0,213140,242748,203141,15.03,2.08,83.68,28.0,38.0,28.0,10.0,203169.0,0.02,3130.0,328109.0,43119.0,9971.0,9.0,32668.0
244,2809,京城銀,2021-12-01,11212,336825,48881,6465.0,219542,252823,209495,14.51,1.92,82.86,32.0,38.0,32.0,6.0,209527.0,0.02,3170.0,336826.0,36238.0,10016.0,7.0,39034.0
245,2809,京城銀,2022-03-01,11212,338539,46839,188.0,226524,254353,215238,13.84,0.06,84.62,40.0,44.0,40.0,4.0,215278.0,0.02,3231.0,338538.0,40752.0,11246.0,3.0,39388.0
246,2809,京城銀,2022-06-01,11212,347969,41915,1102.0,233879,264899,222515,12.05,0.32,84.0,37.0,41.0,37.0,4.0,222553.0,0.02,3340.0,347968.0,44195.0,11220.0,38.0,40982.0
247,2809,京城銀,2022-09-01,11112,356523,39799,1420.0,242529,269058,231622,11.16,0.4,86.09,39.0,40.0,39.0,1.0,231661.0,0.02,3479.0,356522.0,41460.0,10821.0,5.0,41568.0
248,2809,京城銀,2022-12-01,11112,370457,42417,2870.0,254908,284192,245875,11.45,0.77,86.52,36.0,40.0,36.0,5.0,245911.0,0.02,3576.0,370454.0,43384.0,8950.0,14.0,41523.0
249,2809,京城銀,2023-03-01,11112,371511,44105,1081.0,255925,288212,246969,11.87,0.29,85.69,38.0,44.0,38.0,7.0,247007.0,0.02,3647.0,371512.0,44547.0,8918.0,0.0,42054.0
