代號,名稱,年月,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產,放款承諾責任,保證責任,信用狀責任,信託負債
5857,臺灣土地銀行,2012/09,2371600.0,,,,,201008.0,75440.0,12622.0,282791.0
5857,臺灣土地銀行,2012/12,2399007.0,,,,,143447.0,75133.0,11647.0,294127.0
5857,臺灣土地銀行,2013/03,2380888.0,,,,,98691.0,76668.0,11742.0,302906.0
5857,臺灣土地銀行,2013/06,2382555.0,,,,,124974.0,84267.0,10595.0,303956.0
5857,臺灣土地銀行,2013/09,2430519.0,,,,,91291.0,85070.0,10552.0,313745.0
5857,臺灣土地銀行,2013/12,2432394.0,,,,,2656.0,85656.0,11527.0,325772.0
5857,臺灣土地銀行,2014/03,2458975.0,,,,,911433.0,87006.0,10128.0,340538.0
5857,臺灣土地銀行,2014/06,2479131.0,,,,,928052.0,86808.0,11243.0,342706.0
5857,臺灣土地銀行,2014/09,2490699.0,,,,,908769.0,82234.0,9854.0,353977.0
5857,臺灣土地銀行,2014/12,2529395.0,,,,,918969.0,81790.0,8276.0,353783.0
5857,臺灣土地銀行,2015/03,2525489.0,,,,,896704.0,81209.0,9165.0,352075.0
5857,臺灣土地銀行,2015/06,2455280.0,,,,,832582.0,79784.0,7576.0,359290.0
5857,臺灣土地銀行,2015/09,2469007.0,,,,,783710.0,82365.0,7727.0,373577.0
5857,臺灣土地銀行,2015/12,2496821.0,,,,,739534.0,73302.0,7455.0,380551.0
5857,臺灣土地銀行,2016/03,2527692.0,,,,,710811.0,68259.0,8215.0,384371.0
5857,臺灣土地銀行,2016/06,2586936.0,712152.0,56185.0,8496.0,389915.0,,,,
5857,臺灣土地銀行,2016/09,2642108.0,646297.0,46728.0,8593.0,378448.0,,,,
5857,臺灣土地銀行,2016/12,2684556.0,628939.0,43610.0,11708.0,378430.0,,,,
5857,臺灣土地銀行,2017/03,2711252.0,588664.0,44008.0,12358.0,378929.0,,,,
5857,臺灣土地銀行,2017/06,2745069.0,611255.0,41229.0,11635.0,383493.0,,,,
5857,臺灣土地銀行,2017/09,2793627.0,607391.0,40700.0,12707.0,378623.0,,,,
5857,臺灣土地銀行,2017/12,2884359.0,649553.0,41350.0,12010.0,377137.0,,,,
5857,臺灣土地銀行,2018/03,2897730.0,666994.0,39806.0,10942.0,376638.0,,,,
5857,臺灣土地銀行,2018/06,2961259.0,668645.0,42991.0,11036.0,366526.0,,,,
5857,臺灣土地銀行,2018/09,2961873.0,663659.0,42210.0,11713.0,363544.0,,,,
5857,臺灣土地銀行,2018/12,3006922.0,606152.0,46546.0,8950.0,359885.0,,,,
5857,臺灣土地銀行,2019/03,2967276.0,631864.0,46292.0,8528.0,371578.0,,,,
5857,臺灣土地銀行,2019/06,3025051.0,692459.0,46942.0,7651.0,372299.0,,,,
5857,臺灣土地銀行,2019/09,2962508.0,707397.0,47661.0,7764.0,383500.0,,,,
5857,臺灣土地銀行,2019/12,3003510.0,679289.0,49673.0,9333.0,391945.0,,,,
5857,臺灣土地銀行,2020/03,2973515.0,628513.0,50391.0,9737.0,396277.0,,,,
5857,臺灣土地銀行,2020/06,3003513.0,615250.0,50266.0,8823.0,398809.0,,,,
5857,臺灣土地銀行,2020/09,3047685.0,628977.0,52416.0,10208.0,406260.0,,,,
5857,臺灣土地銀行,2020/12,3115809.0,646561.0,56384.0,8749.0,426266.0,,,,
5857,臺灣土地銀行,2021/03,3125879.0,672067.0,59256.0,8657.0,420446.0,,,,
5857,臺灣土地銀行,2021/06,3200967.0,677029.0,61162.0,11431.0,425192.0,,,,
5857,臺灣土地銀行,2021/09,3257864.0,678775.0,63217.0,10314.0,430674.0,,,,
5857,臺灣土地銀行,2021/12,3405630.0,664677.0,65929.0,11726.0,435363.0,,,,
5857,臺灣土地銀行,2022/03,3402053.0,667441.0,68092.0,11275.0,416755.0,,,,
5857,臺灣土地銀行,2022/06,3420982.0,665783.0,71619.0,10742.0,428647.0,,,,
5857,臺灣土地銀行,2022/09,3400686.0,637648.0,67612.0,8356.0,436447.0,,,,
5857,臺灣土地銀行,2022/12,3411964.0,667723.0,60732.0,8778.0,440253.0,,,,
5857,臺灣土地銀行,2023/03,3357284.0,678889.0,68532.0,7994.0,431569.0,,,,
5857,臺灣土地銀行,2023/06,3463599.0,696823.0,65538.0,7762.0,434012.0,,,,
5857,臺灣土地銀行,2023/09,3455888.0,668367.0,67529.0,8629.0,443288.0,,,,
5858,臺灣銀行,2002/12,2310022.0,,,,,193000.0,45281.0,18442.0,13229.0
5858,中央信託局,2002/12,246331.0,,,,,,16535.0,9934.0,126440.0
5858,臺灣銀行,2003/03,2275311.0,,,,,207570.0,45184.0,17287.0,13517.0
5858,中央信託局,2003/03,249722.0,,,,,,16006.0,14703.0,132984.0
5858,臺灣銀行,2003/06,2331375.0,,,,,198605.0,50933.0,19789.0,13998.0
5858,中央信託局,2003/06,263376.0,,,,,,15711.0,14062.0,138627.0
5858,臺灣銀行,2003/09,2414495.0,,,,,210766.0,52772.0,24176.0,14825.0
5858,中央信託局,2003/09,258107.0,,,,,,13525.0,13537.0,145682.0
5858,臺灣銀行,2003/12,2374893.0,,,,,225977.0,52820.0,24032.0,16443.0
5858,中央信託局,2003/12,263084.0,,,,,,13242.0,12551.0,165032.0
5858,中央信託局,2004/03,258300.0,,,,,,12691.0,12666.0,170767.0
5858,臺灣銀行,2004/03,2465537.0,,,,,228531.0,60863.0,24838.0,17204.0
5858,中央信託局,2004/06,269308.0,,,,,,11775.0,11791.0,171754.0
5858,臺灣銀行,2004/06,2463824.0,,,,,213009.0,60245.0,27966.0,18734.0
5858,中央信託局,2004/09,264179.0,,,,,,11089.0,12201.0,173660.0
5858,臺灣銀行,2004/09,2507404.0,,,,,198320.0,57621.0,28010.0,19249.0
5858,中央信託局,2004/12,255179.0,,,,,34484.0,10981.0,13838.0,172920.0
5858,臺灣銀行,2004/12,2492063.0,,,,,188848.0,57665.0,29028.0,19769.0
5858,臺灣銀行,2005/03,2471285.0,,,,,192843.0,61402.0,31533.0,19665.0
5858,中央信託局,2005/03,252871.0,,,,,36559.0,9602.0,16075.0,180380.0
5858,臺灣銀行,2005/06,2509823.0,,,,,203234.0,60943.0,26632.0,21238.0
5858,中央信託局,2005/06,254260.0,,,,,36113.0,10261.0,13853.0,182938.0
5858,臺灣銀行,2005/09,2541853.0,,,,,220889.0,60054.0,26593.0,22687.0
5858,中央信託局,2005/09,254492.0,,,,,36527.0,10670.0,13273.0,189358.0
5858,臺灣銀行,2005/12,2564253.0,,,,,230335.0,54556.0,24357.0,22820.0
5858,中央信託局,2005/12,270717.0,,,,,39117.0,10850.0,11681.0,195277.0
5858,臺灣銀行,2006/03,2605955.0,,,,,213198.0,52752.0,27889.0,24557.0
5858,中央信託局,2006/03,267523.0,,,,,39227.0,11263.0,10690.0,185210.0
5858,臺灣銀行,2006/06,2624725.0,,,,,214600.0,50627.0,27442.0,25661.0
5858,中央信託局,2006/06,257253.0,,,,,12731.0,11708.0,10814.0,199361.0
5858,臺灣銀行,2006/09,2659583.0,,,,,216431.0,52496.0,32561.0,29814.0
5858,中央信託局,2006/09,255906.0,,,,,13771.0,12588.0,10535.0,208966.0
5858,中央信託局,2006/12,273692.0,,,,,15712.0,14495.0,11170.0,214954.0
5858,臺灣銀行,2006/12,2700182.0,,,,,197795.0,51271.0,28844.0,32891.0
5858,中央信託局,2007/03,271444.0,,,,,15669.0,15078.0,9517.0,231733.0
5858,臺灣銀行,2007/03,2670768.0,,,,,354070.0,49542.0,28770.0,37190.0
5858,中央信託局,2007/06,255369.0,,,,,13869.0,13456.0,8082.0,246926.0
5858,臺灣銀行,2007/06,2720940.0,,,,,309897.0,46739.0,33037.0,42523.0
5858,臺灣銀行,2007/09,3044042.0,,,,,343939.0,59001.0,40568.0,313309.0
5858,臺灣銀行,2007/12,3087269.0,,,,,257032.0,64478.0,40039.0,344174.0
5858,臺灣銀行,2008/03,3176239.0,,,,,331782.0,63396.0,37091.0,360696.0
5858,臺灣銀行,2008/06,3154825.0,,,,,342637.0,62683.0,51440.0,369371.0
5858,臺灣銀行,2008/09,3279423.0,,,,,327642.0,65578.0,53941.0,369436.0
5858,臺灣銀行,2008/12,3492260.0,,,,,350906.0,60186.0,40916.0,326853.0
5858,臺灣銀行,2009/03,3622546.0,,,,,397470.0,58458.0,37779.0,354901.0
5858,臺灣銀行,2009/06,3862383.0,,,,,441418.0,53083.0,37935.0,389101.0
5858,臺灣銀行,2009/09,3794404.0,,,,,488918.0,52473.0,37162.0,401200.0
5858,臺灣銀行,2009/12,3752775.0,,,,,599968.0,50051.0,38358.0,427512.0
5858,臺灣銀行,2010/03,3831202.0,,,,,555053.0,45965.0,37805.0,435831.0
5858,臺灣銀行,2010/06,3790893.0,,,,,575539.0,45113.0,35826.0,435269.0
5858,臺灣銀行,2010/09,3788741.0,,,,,569137.0,42645.0,42348.0,463004.0
5858,臺灣銀行,2010/12,3772114.0,,,,,545305.0,43952.0,35706.0,458953.0
5858,臺灣銀行,2011/03,3838465.0,,,,,515958.0,44265.0,41831.0,488135.0
5858,臺灣銀行,2011/06,3817812.0,,,,,493805.0,49235.0,36229.0,493859.0
5858,臺灣銀行,2011/09,3944073.0,,,,,464374.0,52767.0,48468.0,503451.0
5858,臺灣銀行,2011/12,3940555.0,,,,,390357.0,71390.0,43112.0,505848.0
5858,臺灣銀行,2012/03,3913636.0,,,,,409995.0,70175.0,42697.0,499889.0
5858,臺灣銀行,2012/06,3928486.0,,,,,558274.0,70739.0,49665.0,508917.0
5858,臺灣銀行,2012/09,4002938.0,,,,,574145.0,72180.0,41674.0,523956.0
5858,臺灣銀行,2012/12,4049860.0,,,,,523383.0,73486.0,46719.0,512857.0
5858,臺灣銀行,2013/03,4187837.0,,,,,469502.0,74714.0,36277.0,536568.0
5858,臺灣銀行,2013/06,4195364.0,,,,,548101.0,76668.0,42203.0,532489.0
5858,臺灣銀行,2013/09,4273509.0,,,,,483907.0,77030.0,39604.0,533761.0
5858,臺灣銀行,2013/12,4251066.0,,,,,483971.0,83280.0,32738.0,535651.0
5858,臺灣銀行,2014/03,4320406.0,,,,,1631051.0,81910.0,38776.0,533932.0
5858,臺灣銀行,2014/06,4369980.0,,,,,1790079.0,79525.0,32507.0,533181.0
5858,臺灣銀行,2014/09,4528739.0,,,,,1743226.0,90394.0,37067.0,538361.0
5858,臺灣銀行,2014/12,4402604.0,,,,,1942933.0,83522.0,29146.0,546438.0
5858,臺灣銀行,2015/03,4433129.0,,,,,1850764.0,82325.0,30223.0,559401.0
5858,臺灣銀行,2015/06,4600066.0,,,,,1747433.0,79642.0,33824.0,556883.0
5858,臺灣銀行,2015/09,4749044.0,,,,,1747662.0,77766.0,30103.0,574734.0
5858,臺灣銀行,2015/12,4733150.0,,,,,1784564.0,80330.0,30734.0,570833.0
5858,臺灣銀行,2016/03,4746074.0,,,,,1720772.0,79745.0,32061.0,563069.0
5858,臺灣銀行,2016/06,4768643.0,1770861.0,79580.0,32620.0,575190.0,,,,
5858,臺灣銀行,2016/09,4838994.0,1614531.0,75012.0,31973.0,567841.0,,,,
5858,臺灣銀行,2016/12,4771455.0,1640728.0,75685.0,28936.0,606785.0,,,,
5858,臺灣銀行,2017/03,4773585.0,1680455.0,75428.0,31500.0,593458.0,,,,
5858,臺灣銀行,2017/06,4783831.0,1679216.0,78738.0,28416.0,597874.0,,,,
5858,臺灣銀行,2017/09,4881122.0,1745508.0,83191.0,27349.0,610491.0,,,,
5858,臺灣銀行,2017/12,4928595.0,1815125.0,85040.0,25419.0,618391.0,,,,
5858,臺灣銀行,2018/03,4937431.0,1701160.0,85271.0,26425.0,612320.0,,,,
5858,臺灣銀行,2018/06,5037294.0,1610542.0,84355.0,28365.0,623380.0,,,,
5858,臺灣銀行,2018/09,5089577.0,1558179.0,84741.0,30716.0,620657.0,,,,
5858,臺灣銀行,2018/12,5046657.0,1721386.0,87102.0,26676.0,601845.0,,,,
5858,臺灣銀行,2019/03,5126090.0,1694936.0,78390.0,26694.0,620331.0,,,,
5858,臺灣銀行,2019/06,5112138.0,1811469.0,83578.0,28429.0,640595.0,,,,
5858,臺灣銀行,2019/09,5204354.0,1810541.0,82633.0,28419.0,651602.0,,,,
5858,臺灣銀行,2019/12,5125561.0,1913889.0,85888.0,39579.0,653306.0,,,,
5858,臺灣銀行,2020/03,5133263.0,1989358.0,87040.0,38403.0,638213.0,,,,
5858,臺灣銀行,2020/06,5162780.0,1949877.0,87203.0,36326.0,642301.0,,,,
5858,臺灣銀行,2020/09,5299219.0,2062787.0,95464.0,41088.0,658191.0,,,,
5858,臺灣銀行,2020/12,5399034.0,1634487.0,96960.0,42810.0,657837.0,,,,
5858,臺灣銀行,2021/03,5409929.0,1926994.0,94790.0,42720.0,698136.0,,,,
5858,臺灣銀行,2021/06,5505150.0,1761200.0,92126.0,44563.0,700677.0,,,,
5858,臺灣銀行,2021/09,5421513.0,1981120.0,92338.0,49620.0,713973.0,,,,
5858,臺灣銀行,2021/12,5548771.0,1783291.0,87006.0,46432.0,717098.0,,,,
5858,臺灣銀行,2022/03,5600301.0,1808178.0,86221.0,52772.0,744473.0,,,,
5858,臺灣銀行,2022/06,5790529.0,1859389.0,89326.0,51421.0,769458.0,,,,
5858,臺灣銀行,2022/09,5958673.0,1780860.0,93564.0,50923.0,816747.0,,,,
5858,臺灣銀行,2022/12,6178315.0,1562995.0,88933.0,45913.0,812536.0,,,,
5858,臺灣銀行,2023/03,6252379.0,1662474.0,94015.0,48667.0,835591.0,,,,
5858,臺灣銀行,2023/06,6203649.0,2098592.0,93810.0,42849.0,858679.0,,,,
5858,臺灣銀行,2023/09,6180380.0,2015514.0,95769.0,43672.0,870615.0,,,,
5862,板信商業銀行,2002/12,104113.0,,,,,3182.0,4918.0,141.0,3236.0
5862,板信商業銀行,2003/03,105979.0,,,,,1982.0,4390.0,105.0,3301.0
5862,板信商業銀行,2003/06,107912.0,,,,,1806.0,4764.0,183.0,3738.0
5862,板信商業銀行,2003/09,115849.0,,,,,2171.0,4098.0,900.0,4306.0
5862,板信商業銀行,2003/12,126173.0,,,,,2810.0,3674.0,1227.0,4872.0
5862,板信商業銀行,2004/03,137444.0,,,,,3064.0,4921.0,1333.0,5168.0
5862,板信商業銀行,2004/06,143192.0,,,,,3486.0,4551.0,1430.0,5391.0
5862,板信商業銀行,2004/09,141675.0,,,,,,4234.0,1295.0,6110.0
5862,板信商業銀行,2004/12,148675.0,,,,,2681.0,3748.0,1686.0,6686.0
5862,板信商業銀行,2005/03,159328.0,,,,,3938.0,4221.0,1882.0,6839.0
5862,板信商業銀行,2005/06,161668.0,,,,,4612.0,4106.0,1860.0,9557.0
5862,板信商業銀行,2005/09,169031.0,,,,,4309.0,4599.0,1534.0,10573.0
5862,板信商業銀行,2005/12,177529.0,,,,,5092.0,5125.0,1303.0,12313.0
5862,板信商業銀行,2006/03,183252.0,,,,,6339.0,5099.0,1499.0,14415.0
5862,板信商業銀行,2006/06,187458.0,,,,,5437.0,5194.0,1583.0,19123.0
5862,板信商業銀行,2006/09,188205.0,,,,,4853.0,5266.0,2130.0,21453.0
5862,板信商業銀行,2006/12,191204.0,,,,,3293.0,5727.0,1621.0,23267.0
5862,板信商業銀行,2007/03,185298.0,,,,,3038.0,5381.0,1855.0,25531.0
5862,板信商業銀行,2007/06,185243.0,,,,,9483.0,4408.0,1756.0,31949.0
5862,板信商業銀行,2007/09,180324.0,,,,,4100.0,5309.0,2237.0,34967.0
5862,板信商業銀行,2007/12,171934.0,,,,,8703.0,4711.0,1750.0,33439.0
5862,板信商業銀行,2008/03,172003.0,,,,,7780.0,4470.0,1544.0,31828.0
5862,板信商業銀行,2008/06,165737.0,,,,,6340.0,4076.0,1300.0,33435.0
5862,板信商業銀行,2008/09,164082.0,,,,,7169.0,4868.0,1137.0,30843.0
5862,板信商業銀行,2008/12,167853.0,,,,,7829.0,4088.0,681.0,29795.0
5862,板信商業銀行,2009/03,168402.0,,,,,15274.0,4178.0,569.0,30280.0
5862,板信商業銀行,2009/06,164883.0,,,,,14971.0,3592.0,1066.0,31866.0
5862,板信商業銀行,2009/09,168403.0,,,,,15059.0,3559.0,1319.0,32714.0
5862,板信商業銀行,2009/12,162263.0,,,,,14782.0,3111.0,865.0,32013.0
5862,板信商業銀行,2010/03,162996.0,,,,,14590.0,2514.0,1120.0,31637.0
5862,板信商業銀行,2010/06,165334.0,,,,,15520.0,2446.0,1479.0,31673.0
5862,板信商業銀行,2010/09,160113.0,,,,,12322.0,1795.0,1551.0,31405.0
5862,板信商業銀行,2010/12,156793.0,,,,,11701.0,2464.0,1289.0,28043.0
5862,板信商業銀行,2011/03,158224.0,,,,,10920.0,2304.0,1490.0,28238.0
5862,板信商業銀行,2011/06,160417.0,,,,,11757.0,2046.0,1300.0,27609.0
5862,板信商業銀行,2011/09,160847.0,,,,,11915.0,2693.0,1689.0,29629.0
5862,板信商業銀行,2011/12,160256.0,,,,,12445.0,2661.0,904.0,28987.0
5862,板信商業銀行,2012/03,156149.0,,,,,11263.0,2429.0,1296.0,29970.0
5862,板信商業銀行,2012/06,159274.0,,,,,11252.0,2790.0,1255.0,31279.0
5862,板信商業銀行,2012/09,160531.0,,,,,10390.0,2514.0,1156.0,34530.0
5862,板信商業銀行,2012/12,160391.0,,,,,10968.0,2518.0,1120.0,34528.0
5862,板信商業銀行,2013/03,161274.0,,,,,10271.0,3106.0,1104.0,37736.0
5862,板信商業銀行,2013/06,163578.0,,,,,10430.0,3413.0,1116.0,42000.0
5862,板信商業銀行,2013/09,162897.0,,,,,10880.0,3147.0,995.0,45163.0
5862,板信商業銀行,2013/12,163136.0,,,,,10334.0,2421.0,990.0,43688.0
5862,板信商業銀行,2014/03,171873.0,,,,,62814.0,2756.0,1016.0,46192.0
5862,板信商業銀行,2014/06,179003.0,,,,,54176.0,3426.0,1172.0,46674.0
5862,板信商業銀行,2014/09,203857.0,,,,,55028.0,3603.0,1272.0,47647.0
5862,板信商業銀行,2014/12,204863.0,,,,,52905.0,4059.0,1052.0,47611.0
5862,板信商業銀行,2015/03,200326.0,,,,,54231.0,4267.0,1146.0,45240.0
5862,板信商業銀行,2015/06,199569.0,,,,,56408.0,4146.0,909.0,45884.0
5862,板信商業銀行,2015/09,204651.0,,,,,61845.0,3767.0,1016.0,47105.0
5862,板信商業銀行,2015/12,209684.0,,,,,66346.0,3761.0,1098.0,44256.0
5862,板信商業銀行,2016/03,209804.0,,,,,67941.0,3487.0,847.0,44243.0
5862,板信商業銀行,2016/06,216008.0,67968.0,3542.0,1230.0,45184.0,,,,
5862,板信商業銀行,2016/09,226373.0,64105.0,3615.0,1072.0,45833.0,,,,
5862,板信商業銀行,2016/12,231310.0,53756.0,3772.0,1046.0,43916.0,,,,
5862,板信商業銀行,2017/03,224297.0,56598.0,3895.0,960.0,43433.0,,,,
5862,板信商業銀行,2017/06,231889.0,57392.0,2521.0,986.0,43793.0,,,,
5862,板信商業銀行,2017/09,233780.0,57398.0,3269.0,941.0,42744.0,,,,
5862,板信商業銀行,2017/12,238958.0,59669.0,2897.0,985.0,42556.0,,,,
5862,板信商業銀行,2018/03,238843.0,61160.0,3412.0,1257.0,41928.0,,,,
5862,板信商業銀行,2018/06,245483.0,63808.0,2709.0,1127.0,41436.0,,,,
5862,板信商業銀行,2018/09,243931.0,62434.0,2813.0,1769.0,42847.0,,,,
5862,板信商業銀行,2018/12,244844.0,63967.0,2855.0,1346.0,40847.0,,,,
5862,板信商業銀行,2019/03,245344.0,69543.0,2820.0,1657.0,40170.0,,,,
5862,板信商業銀行,2019/06,246359.0,73877.0,2848.0,1235.0,42199.0,,,,
5862,板信商業銀行,2019/09,250919.0,74059.0,2866.0,1611.0,42531.0,,,,
5862,板信商業銀行,2019/12,252092.0,76050.0,3420.0,1484.0,42233.0,,,,
5862,板信商業銀行,2020/03,253238.0,76796.0,3514.0,2329.0,40864.0,,,,
5862,板信商業銀行,2020/06,251886.0,76837.0,3477.0,1471.0,43059.0,,,,
5862,板信商業銀行,2020/09,259861.0,83084.0,3293.0,1719.0,43640.0,,,,
5862,板信商業銀行,2020/12,270707.0,92215.0,4924.0,1692.0,45028.0,,,,
5862,板信商業銀行,2021/03,280846.0,95204.0,6289.0,2640.0,47646.0,,,,
5862,板信商業銀行,2021/06,281035.0,98618.0,7302.0,2620.0,49649.0,,,,
5862,板信商業銀行,2021/09,283821.0,111003.0,8383.0,3291.0,48766.0,,,,
5862,板信商業銀行,2021/12,285128.0,97719.0,8344.0,3339.0,52394.0,,,,
5862,板信商業銀行,2022/03,290290.0,97841.0,8320.0,3249.0,51666.0,,,,
5862,板信商業銀行,2022/06,294813.0,103215.0,8137.0,7042.0,55270.0,,,,
5862,板信商業銀行,2022/09,298760.0,91736.0,8028.0,4577.0,56928.0,,,,
5862,板信商業銀行,2022/12,306124.0,88173.0,7941.0,2923.0,57648.0,,,,
5862,板信商業銀行,2023/03,303453.0,86234.0,8088.0,2506.0,58300.0,,,,
5862,板信商業銀行,2023/06,304488.0,84737.0,8567.0,4304.0,59239.0,,,,
5862,板信商業銀行,2023/09,314551.0,91860.0,8247.0,3764.0,62311.0,,,,
5863,稻江商業銀行,2007/09,41999.0,,,,,13020.0,,,
5863,稻江商業銀行,2007/12,41241.0,,,,,11313.0,,,
5863,稻江商業銀行,2008/03,41184.0,,,,,11944.0,,,
5863,稻江商業銀行,2008/06,41396.0,,,,,12120.0,,,
5863,稻江商業銀行,2008/09,41676.0,,,,,12498.0,34.0,,
5863,大台北商銀,2008/12,41341.0,,,,,11920.0,9.0,,
5863,大台北商銀,2009/03,40706.0,,,,,11883.0,11.0,,
5863,大台北商銀,2009/06,39864.0,,,,,11429.0,61.0,,
5863,大台北商銀,2009/09,39791.0,,,,,10903.0,57.0,,44.0
5863,大台北商銀,2009/12,40749.0,,,,,11505.0,114.0,,384.0
5863,大台北商銀,2010/03,40427.0,,,,,11837.0,492.0,,436.0
5863,大台北商銀,2010/06,41246.0,,,,,11212.0,13.0,,497.0
5863,大台北商銀,2010/09,43283.0,,,,,11494.0,13.0,,511.0
5863,大台北商銀,2010/12,47153.0,,,,,12332.0,236.0,2.0,507.0
5863,大台北商銀,2011/03,50071.0,,,,,13138.0,236.0,35.0,776.0
5863,大台北商銀,2011/06,52079.0,,,,,12830.0,236.0,24.0,921.0
5863,大台北商銀,2011/09,52837.0,,,,,13514.0,292.0,59.0,999.0
5863,大台北商銀,2011/12,54411.0,,,,,13572.0,307.0,3.0,1069.0
5863,大台北商銀,2012/03,56233.0,,,,,13960.0,257.0,24.0,1093.0
5863,大台北商銀,2012/06,55620.0,,,,,13908.0,464.0,43.0,1248.0
5863,大台北商銀,2012/09,56144.0,,,,,14419.0,438.0,24.0,1578.0
5863,大台北商銀,2012/12,59335.0,,,,,13259.0,445.0,2.0,1725.0
5863,大台北商銀,2013/03,58972.0,,,,,14317.0,173.0,85.0,2165.0
5863,大台北商銀,2013/06,62938.0,,,,,14538.0,179.0,20.0,2593.0
5863,大台北商銀,2013/09,63306.0,,,,,15061.0,179.0,6.0,2742.0
5863,瑞興商業銀行,2013/12,67925.0,,,,,15149.0,177.0,26.0,3006.0
5863,瑞興商業銀行,2014/03,69548.0,,,,,15165.0,327.0,89.0,3544.0
5863,瑞興商業銀行,2014/06,72238.0,,,,,15569.0,616.0,38.0,3853.0
5863,瑞興商業銀行,2014/09,71812.0,,,,,16538.0,354.0,25.0,7409.0
5863,瑞興商業銀行,2014/12,76024.0,,,,,15651.0,363.0,46.0,8608.0
5863,瑞興商業銀行,2015/03,76524.0,,,,,16782.0,332.0,39.0,8335.0
5863,瑞興商業銀行,2015/06,77172.0,,,,,17648.0,817.0,10.0,9455.0
5863,瑞興商業銀行,2015/09,79550.0,,,,,17116.0,908.0,20.0,9368.0
5863,瑞興商業銀行,2015/12,77987.0,,,,,16328.0,1008.0,10.0,9322.0
5863,瑞興商業銀行,2016/03,75856.0,,,,,16843.0,626.0,8.0,9471.0
5863,瑞興商業銀行,2016/06,75911.0,16671.0,546.0,9.0,9710.0,,,,
5863,瑞興商業銀行,2016/09,77675.0,17016.0,494.0,1.0,8521.0,,,,
5863,瑞興商業銀行,2016/12,79901.0,17053.0,481.0,14.0,8086.0,,,,
5863,瑞興商業銀行,2017/03,79918.0,17181.0,295.0,9.0,8138.0,,,,
5863,瑞興商業銀行,2017/06,79886.0,16905.0,311.0,17.0,8796.0,,,,
5863,瑞興商業銀行,2017/09,83120.0,15687.0,519.0,11.0,8924.0,,,,
5863,瑞興商業銀行,2017/12,87192.0,15171.0,576.0,13.0,9642.0,,,,
5863,瑞興商業銀行,2018/03,88460.0,14689.0,808.0,11.0,9733.0,,,,
5863,瑞興商業銀行,2018/06,87490.0,15139.0,631.0,20.0,11379.0,,,,
5863,瑞興商業銀行,2018/09,88646.0,15396.0,629.0,20.0,9483.0,,,,
5863,瑞興商業銀行,2018/12,86891.0,16086.0,461.0,,9911.0,,,,
5863,瑞興商業銀行,2019/03,89179.0,15718.0,500.0,20.0,10119.0,,,,
5863,瑞興商業銀行,2019/06,87695.0,16129.0,705.0,15.0,10177.0,,,,
5863,瑞興商業銀行,2019/09,93052.0,16002.0,405.0,4.0,10629.0,,,,
5863,瑞興商業銀行,2019/12,92616.0,15012.0,893.0,1.0,12090.0,,,,
5863,瑞興商業銀行,2020/03,93484.0,14778.0,713.0,21.0,11114.0,,,,
5863,瑞興商業銀行,2020/06,92606.0,15274.0,692.0,11.0,11759.0,,,,
5863,瑞興商業銀行,2020/09,92797.0,15445.0,588.0,5.0,11353.0,,,,
5863,瑞興商業銀行,2020/12,89462.0,16422.0,544.0,11.0,11840.0,,,,
5863,瑞興商業銀行,2021/03,89395.0,16212.0,291.0,11.0,12733.0,,,,
5863,瑞興商業銀行,2021/06,88583.0,16140.0,242.0,7.0,12570.0,,,,
5863,瑞興商業銀行,2021/09,90178.0,16784.0,383.0,28.0,12932.0,,,,
5863,瑞興商業銀行,2021/12,92163.0,17182.0,275.0,28.0,13476.0,,,,
5863,瑞興商業銀行,2022/03,91032.0,17652.0,275.0,44.0,13937.0,,,,
5863,瑞興商業銀行,2022/06,91135.0,17652.0,175.0,14.0,14444.0,,,,
5863,瑞興商業銀行,2022/09,91914.0,18189.0,13.0,12.0,14483.0,,,,
5863,瑞興商業銀行,2022/12,88720.0,19818.0,24.0,7.0,14913.0,,,,
5863,瑞興商業銀行,2023/03,87319.0,19418.0,96.0,41.0,15124.0,,,,
5863,瑞興商業銀行,2023/06,87842.0,19676.0,478.0,30.0,15918.0,,,,
5863,瑞興商業銀行,2023/09,87201.0,19709.0,753.0,7.0,16540.0,,,,
5870,華僑商業銀行,2002/12,266525.0,,,,,,14368.0,5449.0,1545.0
5870,華僑商業銀行,2003/03,261491.0,,,,,,13100.0,6772.0,1856.0
5870,華僑商業銀行,2003/06,255576.0,,,,,,12134.0,6558.0,2240.0
5870,華僑商業銀行,2003/09,255301.0,,,,,,11467.0,5741.0,3095.0
5870,華僑商業銀行,2003/12,268334.0,,,,,,10729.0,6682.0,3851.0
5870,華僑商業銀行,2004/03,259331.0,,,,,,10246.0,8474.0,5300.0
5870,華僑商業銀行,2004/06,255027.0,,,,,,9755.0,7459.0,7434.0
5870,華僑商業銀行,2004/09,250204.0,,,,,,8150.0,6759.0,8003.0
5870,華僑商業銀行,2004/12,258846.0,,,,,4469.0,7165.0,5710.0,8053.0
5870,華僑商業銀行,2005/03,257420.0,,,,,3925.0,6426.0,6664.0,8725.0
5870,華僑商業銀行,2005/06,267759.0,,,,,3911.0,6375.0,5336.0,10417.0
5870,華僑商業銀行,2005/09,261966.0,,,,,4156.0,5998.0,6324.0,11594.0
